# 16/01/2020 06:02:49 PM : Hour Values - EPEX Spot Intraday Trading - Switzerland
Delivery day,Hour from,Hour to,Volume Buy (MW),Volume Sell (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Index Price,Weighted Average Price
29/10/2019,2hh1,2hh1,0.0,0.0,0.00,0.00,0.00,,38.00,0.00
29/10/2019,2,2,0.0,0.0,0.00,0.00,0.00,,38.00,0.00
29/10/2019,1qh4,1qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
29/10/2019,1qh3,1qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
29/10/2019,1hh2,1hh2,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
29/10/2019,1qh2,1qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
29/10/2019,1qh1,1qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
29/10/2019,1hh1,1hh1,0.0,0.0,0.00,0.00,0.00,,44.00,0.00
29/10/2019,1,1,0.4,0.4,44.00,44.00,44.00,28/10/2019 21:49:00,44.00,44.00
28/10/2019,24qh4,24qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,24qh3,24qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,24hh2,24hh2,0.0,0.0,0.00,0.00,0.00,,32.43,0.00
28/10/2019,24qh2,24qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,24qh1,24qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,24hh1,24hh1,0.0,0.0,0.00,0.00,0.00,,32.43,0.00
28/10/2019,24,24,5.0,5.0,32.18,44.59,32.18,28/10/2019 19:01:00,32.43,32.43
28/10/2019,23qh4,23qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,23qh3,23qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,23hh2,23hh2,0.0,0.0,0.00,0.00,0.00,,35.61,0.00
28/10/2019,23qh2,23qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,35.61,0.00
28/10/2019,23,23,12.0,12.0,35.00,36.49,35.00,28/10/2019 19:01:00,35.61,35.61
28/10/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,40.00,0.00
28/10/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,40.00,0.00
28/10/2019,22,22,6.0,6.0,40.00,40.00,40.00,28/10/2019 19:01:00,40.00,40.00
28/10/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,55.13,0.00
28/10/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,55.13,0.00
28/10/2019,21,21,10.6,10.6,54.80,60.70,54.80,28/10/2019 15:55:00,55.13,55.13
28/10/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,54.89,0.00
28/10/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,54.89,0.00
28/10/2019,20,20,30.3,30.3,52.00,60.50,52.00,28/10/2019 17:01:00,54.89,54.89
28/10/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,59.60,0.00
28/10/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,59.60,0.00
28/10/2019,19,19,40.2,40.2,58.00,66.16,59.00,28/10/2019 15:55:00,59.60,59.60
28/10/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,63.81,0.00
28/10/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,63.81,0.00
28/10/2019,18,18,1.0,1.0,63.81,63.81,63.81,28/10/2019 11:53:00,63.81,63.81
28/10/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,62.22,0.00
28/10/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,62.22,0.00
28/10/2019,17,17,21.4,21.4,54.00,65.00,54.00,28/10/2019 13:49:00,62.22,62.22
28/10/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,53.27,0.00
28/10/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,53.27,0.00
28/10/2019,16,16,33.4,33.4,49.00,54.50,49.00,28/10/2019 13:57:00,53.27,53.27
28/10/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,48.80,0.00
28/10/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,48.80,0.00
28/10/2019,15,15,13.7,13.7,47.51,53.50,49.10,28/10/2019 13:15:00,48.80,48.80
28/10/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,43.70,0.00
28/10/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,43.70,0.00
28/10/2019,14,14,2.6,2.6,43.10,50.90,43.10,28/10/2019 11:40:00,43.70,43.70
28/10/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,45.40,0.00
28/10/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,45.40,0.00
28/10/2019,13,13,25.0,25.0,44.00,47.50,44.00,28/10/2019 11:27:00,45.40,45.40
28/10/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,43.16,0.00
28/10/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,43.16,0.00
28/10/2019,12,12,33.0,33.0,40.22,47.00,47.00,28/10/2019 10:27:00,43.16,43.16
28/10/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,50.90,0.00
28/10/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,50.90,0.00
28/10/2019,11,11,20.0,20.0,50.90,50.90,50.90,28/10/2019 08:01:00,50.90,50.90
28/10/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,51.38,0.00
28/10/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,51.38,0.00
28/10/2019,10,10,25.0,25.0,45.00,52.80,45.00,28/10/2019 08:24:00,51.38,51.38
28/10/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,52.33,0.00
28/10/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,52.33,0.00
28/10/2019,9,9,30.0,30.0,52.00,53.00,53.00,28/10/2019 07:25:00,52.33,52.33
28/10/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,51.12,0.00
28/10/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,51.12,0.00
28/10/2019,8,8,0.0,0.0,0.00,0.00,0.00,,51.12,0.00
28/10/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,46.19,0.00
28/10/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,46.19,0.00
28/10/2019,7,7,0.0,0.0,0.00,0.00,0.00,,46.19,0.00
28/10/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,33.29,0.00
28/10/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,6qh1,6qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,6hh1,6hh1,0.0,0.0,0.00,0.00,0.00,,33.29,0.00
28/10/2019,6,6,0.0,0.0,0.00,0.00,0.00,,33.29,0.00
28/10/2019,5qh4,5qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,5qh3,5qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,5hh2,5hh2,0.0,0.0,0.00,0.00,0.00,,30.08,0.00
28/10/2019,5qh2,5qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,5qh1,5qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,5hh1,5hh1,0.0,0.0,0.00,0.00,0.00,,30.08,0.00
28/10/2019,5,5,0.0,0.0,0.00,0.00,0.00,,30.08,0.00
28/10/2019,4qh4,4qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,4qh3,4qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,4hh2,4hh2,0.0,0.0,0.00,0.00,0.00,,30.01,0.00
28/10/2019,4qh2,4qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,4qh1,4qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,4hh1,4hh1,0.0,0.0,0.00,0.00,0.00,,30.01,0.00
28/10/2019,4,4,0.0,0.0,0.00,0.00,0.00,,30.01,0.00
28/10/2019,3qh4,3qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,3qh3,3qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,3hh2,3hh2,0.0,0.0,0.00,0.00,0.00,,30.06,0.00
28/10/2019,3qh2,3qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,3qh1,3qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,3hh1,3hh1,0.0,0.0,0.00,0.00,0.00,,30.06,0.00
28/10/2019,3,3,0.0,0.0,0.00,0.00,0.00,,30.06,0.00
28/10/2019,2qh4,2qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,2qh3,2qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,2hh2,2hh2,0.0,0.0,0.00,0.00,0.00,,30.72,0.00
28/10/2019,2qh2,2qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,2qh1,2qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,2hh1,2hh1,0.0,0.0,0.00,0.00,0.00,,30.72,0.00
28/10/2019,2,2,0.0,0.0,0.00,0.00,0.00,,30.72,0.00
28/10/2019,1qh4,1qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,1qh3,1qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,1hh2,1hh2,0.0,0.0,0.00,0.00,0.00,,32.97,0.00
28/10/2019,1qh2,1qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,1qh1,1qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
28/10/2019,1hh1,1hh1,0.0,0.0,0.00,0.00,0.00,,32.97,0.00
28/10/2019,1,1,0.0,0.0,0.00,0.00,0.00,,32.97,0.00
27/10/2019,24qh4,24qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,24qh3,24qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,24hh2,24hh2,0.0,0.0,0.00,0.00,0.00,,31.56,0.00
27/10/2019,24qh2,24qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,24qh1,24qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,24hh1,24hh1,0.0,0.0,0.00,0.00,0.00,,31.56,0.00
27/10/2019,24,24,92.9,92.9,29.92,37.00,32.50,27/10/2019 21:13:00,31.56,31.56
27/10/2019,23qh4,23qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,23qh3,23qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,23hh2,23hh2,0.0,0.0,0.00,0.00,0.00,,38.54,0.00
27/10/2019,23qh2,23qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,23qh1,23qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,23hh1,23hh1,0.0,0.0,0.00,0.00,0.00,,38.54,0.00
27/10/2019,23,23,8.0,8.0,30.43,46.00,46.00,27/10/2019 21:06:00,38.54,38.54
27/10/2019,22qh4,22qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,22qh3,22qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,22hh2,22hh2,0.0,0.0,0.00,0.00,0.00,,35.85,0.00
27/10/2019,22qh2,22qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,22qh1,22qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,22hh1,22hh1,0.0,0.0,0.00,0.00,0.00,,35.85,0.00
27/10/2019,22,22,0.0,0.0,0.00,0.00,0.00,,35.85,0.00
27/10/2019,21qh4,21qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,21qh3,21qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,21hh2,21hh2,0.0,0.0,0.00,0.00,0.00,,39.66,0.00
27/10/2019,21qh2,21qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,21qh1,21qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,21hh1,21hh1,0.0,0.0,0.00,0.00,0.00,,39.66,0.00
27/10/2019,21,21,0.0,0.0,0.00,0.00,0.00,,39.66,0.00
27/10/2019,20qh4,20qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,20qh3,20qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,20hh2,20hh2,0.0,0.0,0.00,0.00,0.00,,44.89,0.00
27/10/2019,20qh2,20qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,20qh1,20qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,20hh1,20hh1,0.0,0.0,0.00,0.00,0.00,,44.89,0.00
27/10/2019,20,20,0.0,0.0,0.00,0.00,0.00,,44.89,0.00
27/10/2019,19qh4,19qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,19qh3,19qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,19hh2,19hh2,0.0,0.0,0.00,0.00,0.00,,44.82,0.00
27/10/2019,19qh2,19qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,19qh1,19qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,19hh1,19hh1,0.0,0.0,0.00,0.00,0.00,,44.82,0.00
27/10/2019,19,19,0.0,0.0,0.00,0.00,0.00,,44.82,0.00
27/10/2019,18qh4,18qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,18qh3,18qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,18hh2,18hh2,0.0,0.0,0.00,0.00,0.00,,43.74,0.00
27/10/2019,18qh2,18qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,18qh1,18qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,18hh1,18hh1,0.0,0.0,0.00,0.00,0.00,,43.74,0.00
27/10/2019,18,18,9.0,9.0,43.74,43.74,43.74,27/10/2019 11:10:00,43.74,43.74
27/10/2019,17qh4,17qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,17qh3,17qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,17hh2,17hh2,0.0,0.0,0.00,0.00,0.00,,37.39,0.00
27/10/2019,17qh2,17qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,17qh1,17qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,17hh1,17hh1,0.0,0.0,0.00,0.00,0.00,,37.39,0.00
27/10/2019,17,17,24.0,24.0,36.36,38.00,38.00,27/10/2019 15:05:00,37.39,37.39
27/10/2019,16qh4,16qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,16qh3,16qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,16hh2,16hh2,0.0,0.0,0.00,0.00,0.00,,35.63,0.00
27/10/2019,16qh2,16qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,16qh1,16qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,16hh1,16hh1,0.0,0.0,0.00,0.00,0.00,,35.63,0.00
27/10/2019,16,16,278.4,278.4,29.58,38.03,36.79,27/10/2019 09:28:00,35.63,35.63
27/10/2019,15qh4,15qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,15qh3,15qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,15hh2,15hh2,0.0,0.0,0.00,0.00,0.00,,36.00,0.00
27/10/2019,15qh2,15qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,15qh1,15qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,15hh1,15hh1,0.0,0.0,0.00,0.00,0.00,,36.00,0.00
27/10/2019,15,15,29.8,29.8,36.00,36.00,36.00,27/10/2019 08:16:00,36.00,36.00
27/10/2019,14qh4,14qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,14qh3,14qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,14hh2,14hh2,0.0,0.0,0.00,0.00,0.00,,31.08,0.00
27/10/2019,14qh2,14qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,14qh1,14qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,14hh1,14hh1,0.0,0.0,0.00,0.00,0.00,,31.08,0.00
27/10/2019,14,14,34.7,34.7,27.00,37.52,27.00,27/10/2019 12:24:00,31.08,31.08
27/10/2019,13qh4,13qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,13qh3,13qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,13hh2,13hh2,0.0,0.0,0.00,0.00,0.00,,37.75,0.00
27/10/2019,13qh2,13qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,13qh1,13qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,13hh1,13hh1,0.0,0.0,0.00,0.00,0.00,,37.75,0.00
27/10/2019,13,13,32.1,32.1,36.68,37.93,36.68,27/10/2019 09:04:00,37.75,37.75
27/10/2019,12qh4,12qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,12qh3,12qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,12hh2,12hh2,0.0,0.0,0.00,0.00,0.00,,38.00,0.00
27/10/2019,12qh2,12qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,12qh1,12qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,12hh1,12hh1,0.0,0.0,0.00,0.00,0.00,,38.00,0.00
27/10/2019,12,12,34.3,34.3,33.50,42.90,38.90,27/10/2019 09:03:00,38.00,38.00
27/10/2019,11qh4,11qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,11qh3,11qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,11hh2,11hh2,0.0,0.0,0.00,0.00,0.00,,42.00,0.00
27/10/2019,11qh2,11qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,11qh1,11qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,11hh1,11hh1,0.0,0.0,0.00,0.00,0.00,,42.00,0.00
27/10/2019,11,11,35.3,35.3,24.71,43.60,40.30,27/10/2019 08:38:00,42.00,42.00
27/10/2019,10qh4,10qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,10qh3,10qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,10hh2,10hh2,0.0,0.0,0.00,0.00,0.00,,41.82,0.00
27/10/2019,10qh2,10qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,10qh1,10qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,10hh1,10hh1,0.0,0.0,0.00,0.00,0.00,,41.82,0.00
27/10/2019,10,10,29.8,29.8,41.78,41.90,41.90,27/10/2019 06:47:00,41.82,41.82
27/10/2019,9qh4,9qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,9qh3,9qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,9hh2,9hh2,0.0,0.0,0.00,0.00,0.00,,42.33,0.00
27/10/2019,9qh2,9qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,9qh1,9qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,9hh1,9hh1,0.0,0.0,0.00,0.00,0.00,,42.33,0.00
27/10/2019,9,9,60.0,60.0,40.00,47.00,40.00,27/10/2019 06:51:00,42.33,42.33
27/10/2019,8qh4,8qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,8qh3,8qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,8hh2,8hh2,0.0,0.0,0.00,0.00,0.00,,30.00,0.00
27/10/2019,8qh2,8qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,8qh1,8qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,8hh1,8hh1,0.0,0.0,0.00,0.00,0.00,,30.00,0.00
27/10/2019,8,8,10.0,10.0,30.00,30.00,30.00,27/10/2019 02:49:00,30.00,30.00
27/10/2019,7qh4,7qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,7qh3,7qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,7hh2,7hh2,0.0,0.0,0.00,0.00,0.00,,38.24,0.00
27/10/2019,7qh2,7qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,7qh1,7qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,7hh1,7hh1,0.0,0.0,0.00,0.00,0.00,,38.24,0.00
27/10/2019,7,7,34.8,34.8,25.00,42.80,42.80,27/10/2019 04:51:00,38.24,38.24
27/10/2019,6qh4,6qh4,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,6qh3,6qh3,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,6hh2,6hh2,0.0,0.0,0.00,0.00,0.00,,36.69,0.00
27/10/2019,6qh2,6qh2,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,6qh1,6qh1,0.0,0.0,0.00,0.00,0.00,,,0.00
27/10/2019,6hh1,6hh1,0.0,0.0,0.00,0.00,0.00,,36.69,0.00
27/10/2019,6,6,4.9,4.9,36.69,36.69,36.69,27/10/2019 03:12:00,36.69,36.69
