# 30/12/2020 11:32:30 AM: Volumes - EPEX Spot Market Auction - germany_luxembourg
Delivery day,Hour 1,Hour 2,Hour 3A,Hour 3B,Hour 4,Hour 5,Hour 6,Hour 7,Hour 8,Hour 9,Hour 10,Hour 11,Hour 12,Hour 13,Hour 14,Hour 15,Hour 16,Hour 17,Hour 18,Hour 19,Hour 20,Hour 21,Hour 22,Hour 23,Hour 24,Total Volume
09/06/2020,18363.8,18906.3,19418.5,,19922.2,20023.3,19553.1,19813.9,22092.4,26594.6,26915,27567.5,27768.2,28207.4,27632.6,27372.6,27120.8,27303.9,26697.3,26085,25511.8,21060.4,19931.2,19711.8,18385.7,561959.3
08/06/2020,20472,21024.6,20829.6,,21666.8,21187.3,21076.5,20770,21602.2,26265.8,27430.1,28172.4,28318.5,28401.3,27973.6,27068.4,26301.2,26236.8,25936.7,25085.3,24298.3,20703.3,20520.3,19513.3,18674.2,569528.5
07/06/2020,23338.1,23335.8,23588.6,,24158.5,23410.3,23394,22820.6,22969.3,23727.5,24973,26162.1,27423.6,28582.4,28367.1,27636.1,26903.1,25930.2,24944.1,23867.2,22061.9,22108.4,22399.9,22559.6,22338.5,586999.9
06/06/2020,23565.6,23420.3,23206.9,,23450,23159,22677.7,22621.6,22851.9,23733.4,24627.3,26357.8,27711,28620.8,29211.5,28902.1,26839.9,24707.6,24955.4,23819.6,23521.1,22814.5,23460.4,22348.8,22718,589302.2
05/06/2020,23564,24117.8,24638.2,,24747.1,24795.5,24846.4,24831.3,26500.3,29859.2,30450.6,31049.5,31080.2,31537,31035.8,31326.8,30948.3,30129.3,29349.6,28404.6,28025.2,24628.2,24308.3,23529.2,24028.5,657730.9
04/06/2020,21697.2,22508.2,22425,,22203.3,22134.9,21488.9,21994.2,23704.3,26469.6,26677.9,26552.6,26927.3,26724.5,26732.5,26473.5,26621.8,26280.4,26164.1,25516.2,27815.5,24233.1,22309.3,20684.6,21705,586043.9
03/06/2020,20202.7,21124.9,20864.9,,21779.6,22273,21428.6,21484.5,23528.3,28250.5,27576,28987.2,30896.9,32551.1,32224.3,30815.7,28984,27814.6,27182.4,27329.7,26683,23414.5,22501.9,21978.9,20614.6,610491.8
02/06/2020,21412.7,21810.1,21297.4,,21491.9,21279.8,21348.1,21365.1,23756.6,27863.4,28592.3,32136.3,34029.6,35553.9,35863.7,34655,32403.5,31405.5,30107.8,29535.5,29039.1,24854.5,23800.8,21732.2,20941.4,646276.2
01/06/2020,20366.6,20550.2,20342.3,,20348.7,20450.7,20731.5,21503.1,21916.8,27432,32250.1,36702.4,39439.2,41967.7,41677.6,40669.7,39121.4,36236.4,30036.7,28191.1,26846.4,22515.2,22658.3,22483.7,22159,676596.8
31/05/2020,19424.3,19722.7,19859.7,,19829.8,19342.5,19545.8,19657.1,19787.7,20312,24388.7,27404.2,29373.8,31329.3,31501.5,30117.6,28600.6,26674.3,23124.4,21505.3,20675.8,19669.1,20678.2,20287.9,19701.8,552514.1
30/05/2020,21000.6,21411.7,21852,,21494.4,21363.7,21777.4,22303.5,23031.9,23107.7,24166.1,26723,28360,28660.2,28220.7,26854.4,24892.2,23843.7,22890.8,21922.5,21464.4,21536.6,20973.6,20313.7,20364,558528.8
29/05/2020,21797.3,23033.2,22826.6,,22995.3,21988.8,20915.3,21364.8,23320.5,26818,27182.3,29641.1,31905.5,32713.6,33382.2,33694.5,33288.5,32153.7,28198.2,26807.6,25725.8,21180.9,20300.8,19757.9,20646.6,621639
28/05/2020,21535,22325.8,21768.4,,21782,20938.1,21083.6,20833.1,22101.1,25772.9,27184,28350,29291.1,29739.5,30564.5,30905.7,30464.9,30304,28537,26303.9,25112.8,20545.9,19629.5,18430.5,19708.9,593212.2
27/05/2020,18836.6,20637.6,20696.1,,20600.2,20496.8,20954.8,21897.4,23730.1,26663.9,26815.8,30039.8,29933.1,30916.7,30786.1,30706.8,30349.1,29653.9,27878.6,27112.3,26374.5,22424.4,21527,20918.8,20844.6,600795
26/05/2020,20441.9,21813.4,21510,,21000,19865.9,19457.6,21158.1,23025.9,25962.2,26689.3,28206.8,29505.4,29892.4,30328.8,30042.5,29314.3,27584.6,25499.8,25452.5,24264,21520.5,20637,19994.3,19914.3,583081.5
25/05/2020,21527.8,21590.2,21700.4,,21884.3,21721.8,21310.4,23112.3,24300.4,28496.1,30139,31292.9,31684.8,32336.1,33056,33191.2,33099.1,32119,30801.7,28360.9,28313.9,23850.5,22684,21793.8,21489,639855.6
24/05/2020,24210.9,24696.6,24974.2,,25107.8,26024.2,25859.7,25464.9,25165.7,26084.2,26838.1,28986.9,30323,30803.3,30688.4,29263.5,27804.1,27176.8,25739.2,26097.3,26425.2,26343.6,26318,26293.1,25708,642396.7
23/05/2020,23046.9,23284.9,23065.3,,23254.9,23271.8,23258.1,23786.4,23434,24521.4,25056.9,26042.7,26926.6,26215.3,26810.1,26721.3,26644.5,26749.7,25758.9,26290.7,25548,24627.3,24248.3,23445.4,22465.9,594475.3
22/05/2020,21320.5,21908.4,22117.6,,22673.9,22199.8,23108.4,22237.5,24062,27324,28251.4,29566.1,29690.3,29506.6,29501.6,29059.7,27582.8,27762.4,26183.4,25323.2,25609.2,21826.8,21951.3,20860.7,21213.9,600841.5
21/05/2020,19774.8,19947.4,20663.1,,21114.8,21163.7,21463.5,21798.7,22839,26931.9,27689.1,30680.5,33426.1,34582.5,34453,33198.1,30789.4,27266.4,27455.4,25517.8,25431.1,21421.2,21192.6,19819.8,19514.7,608134.6
20/05/2020,21110.3,21944.7,22650.6,,22180.1,22029.8,20452.2,22558.9,24567.4,28162.4,29267.7,30337,30787.2,30811.4,30001.1,30000.2,30180.4,29242.4,28442.4,27741.3,27667.6,22977.3,22917.7,20544.7,21211.5,617786.3
19/05/2020,22272.1,24481.1,24304.1,,24166.3,23507.2,22033.1,21038.2,22700.3,25617.3,26702.7,28643.5,30394.5,30861,30310.4,30467.7,30169.5,30259.7,27605.4,25961.4,26486.2,21688.9,21138.7,19267.3,19062.2,609138.8
18/05/2020,19790.4,20849.6,21584.2,,21389.7,21516.7,20949.3,20315.1,23192.3,25562.8,26791.8,28888.5,30517.2,31533.6,31406.4,31109,31188.8,31164.3,28865.3,26016.1,25439.1,21807.1,21039.5,20864.9,19967.7,601749.4
17/05/2020,24317.7,24197.3,24483.8,,24469.2,24225.9,23894.3,23712.5,23326,24478.8,28137.5,32121.2,33371.4,35584.4,35804.2,34023.7,32274.2,29301.5,24677.8,25581,24818.6,22645.3,23209.8,23152.2,22967.4,644775.7
16/05/2020,21889.5,22258.6,21958.6,,21318.4,21429.5,21550,22208.6,22058.3,23523,25252.4,27914.1,29548.8,29977.6,29800.7,28222.1,26527.6,24933.3,24686.2,23539.7,22972.8,22294.6,21391.8,20874.9,20448.7,576579.8
15/05/2020,22513.6,23462.4,23719.4,,23562.9,23010.5,22762.3,22142.8,23816.5,26604.3,28006.7,28310.5,28947,29636.5,30663.1,31095.1,31802.8,31553.7,28414.7,26408.1,25969.9,22295.7,21741.6,20999.9,22319.3,619759.3
14/05/2020,21217.2,22656.5,23129.6,,22797,22011.9,21390.9,20615.9,22833,27214.7,27345.3,28163.6,29269.8,30019.6,30838.9,30401.4,30964.5,29788.5,27873.8,26855.6,26793.5,22483.3,21549,20262.5,19258.4,605734.4
13/05/2020,18736.1,19636.1,20764.4,,21381.1,21198.5,21089.3,21876.5,24212.3,27477.3,27682.8,27406.4,27592.6,28081.4,27690.2,27464.7,27583.5,26909.9,25884,26344.9,26071.7,22375.7,21877.4,20724.8,21812.3,581873.9
12/05/2020,23261,23527.1,23140.9,,24139.3,24994.7,24645.6,25210.1,26346.3,28788.7,28896.4,29959.8,31179,31327.9,30968.5,30589.1,30704.1,30300,29033.4,28016.4,28224.9,24583.1,24186.3,22114.4,20766.5,644903.5
11/05/2020,25047.2,25004.2,25349.3,,25420.2,25514.9,25885,25694.6,25845,28526.8,29745.1,30697.1,31864.6,32364.7,31874.2,32295.2,32022.9,31870.2,30646.1,30227.6,28409,25170.4,23318.6,23585.6,24274.9,670653.4
10/05/2020,22441.3,22107.7,21870.2,,21752.9,21740.3,21914.4,21972.1,22272.4,22981.4,23997.8,25685.5,26725.5,27234.2,26882.1,26793.4,26124.8,25658.6,25917.1,25070.6,24525.4,24591.8,25133.3,23981.8,23469.8,580844.4
09/05/2020,20789.1,21910.2,22301.6,,22329.1,21990.9,22107.5,22902.3,22549.6,23813.1,25702,26024.6,26758.5,28958.8,28286.4,26894.7,26372.4,26927.7,25343.5,23388.4,23751,22718.6,21044.7,19730,19912,572506.7
08/05/2020,21861.1,22735.7,23474.1,,23293.5,22432.9,22866.4,22998.9,24818.3,27901.4,29354.7,30289.2,32548.6,32816.6,32817.9,32579.5,32488.1,30440.1,27236.2,26122.2,25804,21811.8,22311.3,21251.6,20694.4,630948.5
07/05/2020,19706.6,20125.6,20956.1,,21088.8,20776.8,21875.9,21144.3,23926.4,26543.5,27893.4,30267.8,31939.4,33674.6,34479.9,33500.5,31670.3,30111.7,27700.9,25801,26770.1,22379.1,21509.4,19616.4,19031.3,612489.8
06/05/2020,19871.8,21979.6,22347.4,,22941,23506.3,22518.5,22461.7,24399.7,28586,29993.1,31604,33236.2,33592.5,33889.1,34637.8,33547.4,32440.9,30724.8,27444.5,25919.2,23052,21769.1,19797.3,19667,639926.9
05/05/2020,21618.4,22106.7,22495.4,,22611.4,22381.5,22324.7,22505.7,23482.7,26827.3,28390.5,30285.9,30224.9,30011.3,30534.4,30924.5,31035.7,30452.7,29617.9,26419.6,25510.6,21463.9,21921.8,20453.6,19359.3,612960.4
04/05/2020,19665.3,20328.1,20448.8,,20650.6,21167.8,21523.2,22863,23705,25596.5,25967.9,27099.5,28996,29479.5,28608.9,30388.2,29589.3,29450.5,27227.9,26045.5,24871.3,21791.9,21305.8,19870.1,20657.7,587298.3
03/05/2020,20366,20690.8,20698.9,,20839.3,20714.3,21415.7,21643,21494.6,21546.5,22769,25679.7,26869.7,27281.8,27196.3,26844.8,25779.5,23600.9,22456.9,20642.2,19422.1,20049,19914.1,19359.7,19267.9,536542.7
02/05/2020,20075.9,19546.6,19632.5,,20003.1,20326.7,20619.9,21173.6,22091,23001.4,23801.9,24598.7,26488.3,27981.1,28326.8,27555.1,25609.4,23708.9,23245.8,23882.5,21231.2,21104.7,20818.8,20303.9,20458.6,545586.4
01/05/2020,20221.5,19601.4,19746.5,,19903.3,19796.2,20180.9,19922.7,19781.7,24358.3,26414.6,28494.5,31066.6,32015.9,31808.2,30787.2,28647.1,25523.9,25611.7,25669.9,23716.7,20115.1,19956.8,21768.1,21077,576185.8
30/04/2020,24475.7,24141.5,25181.8,,25508.2,24877.8,24700.7,24574.4,24921.4,28596.3,28392.3,29709.7,30483.4,31974.8,31799.7,31816.3,31504.7,31683.9,29137.7,28331.5,28993.7,23857.5,23118,23586.2,23336.9,654704.1
29/04/2020,22938.4,23478.3,23173.1,,23301.4,21876.4,21891.6,21686.8,23847.9,26447.4,26844.9,26754.8,27332.3,27965.1,29944.5,29827.3,30494.8,29768.1,27551.4,26868.4,27832.2,22272.2,21622,21353.9,22413.4,607486.6
28/04/2020,20899.9,22650.8,24107.3,,24410.6,24064.5,22230.3,22153.2,23183.2,25552.7,26998.8,27457.6,28123.4,27794.2,28438.2,27567.4,27647.1,26784.3,25891.4,25539.8,24728.4,22260.8,21676.1,20941.9,20834.8,591936.7
27/04/2020,21694.5,22231.6,22895.3,,22791.1,22691.4,22694.6,21270.3,23613.2,28312,30476.9,32160.5,33342,32933.5,33810.5,32855.8,33383,33465.9,29798.3,28144.9,28178.5,23943.7,23191.2,21786.7,20515,646180.4
26/04/2020,21708.9,22629.9,22472.5,,22351.1,21600.4,21999.6,22651.4,22981.3,23802.3,26593.3,29948.1,31815.6,33679.7,33990.9,32626,30023.6,27067.2,24645.4,23798.2,22741.2,22215.5,21981,21461.3,21908.5,606692.9
25/04/2020,22484.2,22754.5,22466.9,,21728.2,21360.5,21608.9,21507.6,21970.4,23328.5,24686.3,26879.7,29598.6,31197.3,32131.9,30959,28790.8,26046.2,25214.6,23974.3,23130.3,22778,22069.3,21444.8,21502,589612.8
24/04/2020,22591.8,22040,21993.8,,22243.6,21861.8,22135.9,22365.1,23148.7,28543.7,31184.9,33111.3,33838.6,33746.5,33780.8,33534.2,33399.5,32829.5,32531.7,32206,30782.3,24795.4,23925.1,23381.2,23200,663171.4
23/04/2020,25224.8,25848.2,26211.4,,26659.3,25925.4,25739.6,25974,27015.1,33581.8,35352.5,37873.2,38198.9,38348.9,38043.3,38272,38515.3,37850.4,35340.4,33935.5,32383.8,26602,25414.1,25375.1,24463.6,748148.6
22/04/2020,23723.8,23790.8,23575.6,,23848.6,24470.9,24869.1,26631,26682.7,32538.2,32967.2,32537.8,34548.8,37026.8,37661.9,36705.1,35275.5,31924,31644.6,31473.9,30031,25027,26229.6,25664.1,24672.6,703520.6
21/04/2020,23704.1,23560.6,23997.3,,24214.4,24510.6,25133.1,27411.9,28603.5,35699.8,35356.8,36252.4,36701.3,37436.2,38070.9,37132.8,36342.7,35141.4,34406.1,33087.6,33558.1,27916.1,27278.5,26792.1,24929.7,737238
20/04/2020,23235,23225.5,23255.9,,23395.3,23531.6,24204.9,25125.1,24622.8,29702.8,32595.3,34451.3,37688.8,40399.1,40500.6,39383.8,37201,34527.3,32649.7,32585.6,32139.8,27299.6,27219.5,27215.6,25573.2,721729.1
19/04/2020,21443.5,21518.4,21583.5,,21367.5,21278.9,20939.1,21111.7,20681.8,21460.1,22174.9,26128.7,29117.6,32347.7,33221.2,32109.5,30585,27699.2,23516,22139.4,22782,22671.2,22745.6,22626.7,21831,583080.2
18/04/2020,22142.8,21597.7,21698,,21518.7,22058.2,21568.4,23292.6,22305.3,22672.8,22757.3,24904,25906.1,28466.8,28840.5,28106.2,25776.2,24042.4,21922.2,22608.1,22752.2,22732.3,21991.3,21843.3,21614.3,563117.7
17/04/2020,21571.6,22220.7,22475.8,,22147.6,21831.8,21570.6,24107,25208.7,29687.9,31079,31267.9,31561.9,34681.4,35206.3,35250.6,33828,32640,30200.9,28999.8,27701.1,23733.4,23314.9,22052.8,22964.4,655304.1
16/04/2020,21315.9,21671.2,21135,,20771.6,21292,20369.5,21592.9,23106.5,29166.2,29821.5,31938.9,33886.5,36128,35811.7,35854.3,34344.4,32449.5,29488.8,28511.7,28083.3,22977.6,22073.4,21041.3,20573.4,643405.1
15/04/2020,23954.1,24505,24774.3,,24753.1,25311.7,24542,23748.7,24642,29057.4,31310.5,33383,33737,34642.7,35550.7,34632.2,33505.6,32922.9,31341.6,28870.4,28203.9,24195,22841.5,22937.3,21979.5,675342.1
14/04/2020,22873.4,22888.6,22983.9,,22738.1,22157.6,22076.6,20651.4,22291.4,27884.8,29803.2,31637.7,33356.6,33464,33237.7,32941,32642.5,32036.1,29917.6,28271.2,28392.3,23411.5,22300.5,21200.6,20977.3,640135.6
13/04/2020,22932.1,23133.1,23638.9,,23237.5,23314.5,23609.6,24273.5,23920.4,29562.3,29573.7,30819.7,32297.2,33152.6,34059.6,33475.5,32189.4,31413.6,31499.4,29575.6,29183.9,23959.8,23707.1,23380.1,22702.2,658611.3
12/04/2020,20265.7,20457.8,20757.6,,21582.1,21868.2,21681.1,21550,21169.8,20936.1,23626.9,27950.4,30882.4,33664.6,33765,32208.8,29626.5,25745.6,21974.1,22524,20281.5,20419.8,20732.8,20880.2,20968.5,575519.5
11/04/2020,22031.2,21578.2,22125.4,,22216.4,21876.2,21590.2,22428.2,22039.3,23271.8,25024.4,28082.2,31297.6,33729.8,34044.2,32450.2,29459.1,26140.7,24612.6,22376.6,22086.7,21246.7,21114.9,20842.4,22439.6,594104.6
10/04/2020,22928.9,23324.4,23361.5,,23282,23322.9,23129.2,22762.3,21546.7,27457.1,28936.1,31455,34640.4,36897.9,37854,36517.7,33962.5,30819.3,28243.5,26741.3,26386.4,21915.6,21790.5,21538.2,21317.9,650131.3
09/04/2020,23488.9,24668.5,25290.3,,26001.9,25568.7,23596.1,23291.7,25125.7,28176.9,29728.4,31396.5,32614.7,34364.7,33733.9,33671.8,32991.9,31919.9,29122.5,28212.7,27949.9,23638.1,23239.9,22631.1,22382,662806.7
08/04/2020,22731.6,23676.9,23803.5,,23912,23905.6,21548.6,21447.4,22259.2,25326.7,26611.1,29939,30961.3,32361.7,33129,32852.3,31407.6,29899.9,27550.3,26788.9,26475.9,22785.9,22420.1,21492,20316.7,623603.2
07/04/2020,21027.3,22970.5,23581.3,,23939.7,22728.4,22458.7,22345.4,22483.4,27470.2,28797.1,31064.7,33300.6,33764.2,34571.8,34373.3,33754.6,31049.5,28407.2,25958.5,25445.8,20946.5,21118.4,20348.2,22283.7,634189
06/04/2020,22895.1,23408.5,23874.8,,24031,23538.6,24062.8,25622.4,25458.6,30702.7,32964.8,34204.5,33604.2,35780.1,36347.4,35473.3,34764.8,34294.7,30827.6,28482.1,27873.7,23822.4,22417.2,21575.5,22400.6,678427.4
05/04/2020,22239.8,22187.4,22770.5,,23591.3,23731.9,23667.8,23718.4,23753.5,24538.6,25616.3,30557.4,35274.4,37753.1,37131.9,35540.6,34431.2,30659.9,25324.2,25259.9,24874.6,25490.2,25181,24404.8,23792.1,651490.8
04/04/2020,21587.9,21099.8,21047.6,,21058.8,21077.4,21844.7,21161.2,21124,21793.5,24084,26046.1,26860,28287.5,28568.9,27417.3,26613,25686.9,21977.8,22271.1,22239.9,22115.5,21988.9,22339.7,23823.3,562114.8
03/04/2020,22401.5,22931.2,23397.5,,23740.3,23490.9,23914.6,24007.4,24902,28327.2,28682.3,28812.3,29005.4,28264.4,29099.7,29162.6,29057.6,29325.6,28869.4,28409.4,28729.1,25163.5,25096.9,24560.8,23985.1,633336.7
02/04/2020,23866.7,23682,23563.1,,24160.7,24749.2,25445.2,25786.6,26541.3,28918,30034.4,29810,31510.2,33075,33373.8,33769.7,33575.4,32539.9,32164.7,30872.5,31281.4,27669.2,27516,26595.3,25233.5,685733.8
01/04/2020,21691.9,21797.7,21779.2,,22813.6,22774,23042.8,23401.7,25131.4,27522.5,28099.9,29409,32519.6,33341.1,32871.5,31892.6,30830.2,30012,28117.9,27705.2,28720,23954.1,22647.7,21536,20986.2,632597.8
31/03/2020,20184,20678.4,21039.8,,22315.7,21609,21754.9,21002.2,22076.7,28040.8,28851.7,29404.4,30652.1,31745.5,31963.4,31874.4,32085.9,30982,29787.2,29170.7,28201.3,22487,21648.4,21257.6,20616.8,619429.9
30/03/2020,23429.9,24475.3,24194,,25305.9,26266.3,24934.9,24126.8,23547.2,29879.9,31041.8,32373.8,32826.9,34128.8,34244.7,34431.3,35655.3,35220.8,31597.7,31299.8,30808.3,24379.8,24202.3,23961.1,23480,685812.6
29/03/2020,27334.5,26824.7,,,27747.2,27486.8,27207,28105.5,27810.2,27038.2,28152.3,29373.6,30696.5,31859.2,32033.3,31734.3,31578.5,30526.5,28714,27868.2,27835.5,27142.6,27420.3,26354.4,25998.1,656841.4
28/03/2020,23644.3,23670,24398.2,,24936,25411.2,25850.5,24492.5,25318.1,26487.4,28864.8,32650.5,34628.4,35743.6,35627.1,33244.6,29113.4,28025.1,27820.3,26624.8,26282,27074.2,26388.9,26100,25230.2,667626.1
27/03/2020,19632.1,20189.3,21363.8,,21909.2,22111.3,21397.1,21290.4,22341.7,28237.3,30054.2,33761.8,35255,36535.2,36288.6,34019,32936.6,32024.3,27486.9,26741,26229.5,22099.4,21376.1,20611.9,19428.8,633320.5
26/03/2020,21063.4,22157.3,22238.9,,22372.5,22726,22036.9,22683.3,24197.6,29952.8,32829.1,35408.6,37362.6,37976.1,37432.5,34801.2,32351.3,30854.6,27601.6,27895.3,27204,21739,21116.7,20775.1,20222.3,654998.7
25/03/2020,20524.1,20371.3,19998.9,,21813.8,21562.9,20926.8,22514.1,23793.5,28314.7,31594.2,34655.4,36544.1,38209.9,38611.7,36178.7,31040,29388.9,27098.4,26507.4,26823.3,22963.7,21603.3,20693.9,20213.3,641946.3
24/03/2020,23056,22432.2,23178.3,,23436.3,22330,22516.1,22688.7,23629.5,29283.6,31580.7,34827,36899,38153.4,37216.3,34454.2,31770.9,30292.6,27452.8,27852.7,28054.1,22482.2,21577.2,21633,21015.5,657812.3
23/03/2020,25260.6,25604.9,25471.8,,24898.8,25335.6,27144.7,26583.8,27990.9,33959.4,36731,37537.3,39504.4,40129.5,39123.1,38029.9,36219.5,34327.2,31757.3,30256.5,29908.1,24200.2,24397.7,24147.3,23935,732454.5
22/03/2020,23575,23587.8,24002.9,,24543.5,24393.6,24284.5,24822.5,24222.1,26561.4,31837.1,34945.3,36988.9,37785.1,36636.6,34268.6,30569.3,25669.2,26022.9,26110.9,25104.4,25563.4,26767,26803.2,25736,670801.2
21/03/2020,22641.7,23125.4,23869.1,,24473.1,24611.2,24895,25287.3,24841.4,24857.2,24862.2,24630.8,25361,25868.6,26647.6,25381.6,24704.9,25274.9,25540.3,25888.1,24841.4,25372.8,24642.8,24211.3,24242.9,596072.6
20/03/2020,21260.5,22199,21486.5,,21719.4,22006.2,22418.3,23266.6,24155,26552.7,27597.8,28705.1,29351.1,29380.3,29115.3,29461.8,28276.5,27329.8,26691.6,25884.8,26132.7,22106.9,22131.8,22520.3,21938.8,601688.8
19/03/2020,19480.3,20194.8,20030,,20888.3,20977.6,21724.5,23028.2,25076.5,29110.6,29691.5,30844,31120.2,31920,31563.6,31162,29710,28688.7,28590.3,28413.9,28995.7,24678.4,22975.8,22689.4,21144.9,622699.2
18/03/2020,20238.8,20226,21311.4,,22627.2,23354.7,22693.7,21914.4,22633.2,27367.8,30048.9,31425.2,32170,32943.3,32044.7,31215.2,29480.7,29407.3,27782.4,27778,28254.9,22290.9,21143.5,20403.7,19454.9,618210.8
17/03/2020,22277.5,24483.7,25738.9,,26261.1,26507.2,24874.7,23320.1,24620.1,27663.6,28478.7,29145.6,31099.3,30352.8,30778.3,30707.8,30639.2,29312.7,28372.2,28420.9,27735.7,24064.9,22862.2,21681.2,20353.2,639751.6
16/03/2020,23040.1,23456.7,22978.2,,23430,22870.1,21992.4,21503.6,21602.7,25783.1,26759.2,29941.1,31766.3,31992.9,30986.2,30906.6,30647.8,29655.5,28645,29360.7,29724.8,24203.4,23891.1,22699.6,21787.2,629624.3
15/03/2020,23493.6,23003.8,23555,,23749.3,23754.6,23866.2,24034.1,25545.8,28288,31438.7,35292.5,36892.8,37223.6,36868,34209.1,30668.6,24970.5,22778.9,22317.3,21497.8,21332.3,21678.9,21335.6,21484.2,639279.2
14/03/2020,21932.6,23886,24828.2,,25444.8,25693.1,25861.2,24998.1,25403.6,26979.9,27864,28831.4,29738.6,29693.6,30050.9,30068.7,28367.7,27022.6,24696.5,25423.4,23793.3,22703,21919.3,21567.2,22274.2,619041.9
13/03/2020,26031.3,26560.1,26431.8,,26753.9,26424.7,26723.9,27850.2,28422,32802.9,33179.5,34953.3,36306.2,37211.5,36263.6,34761.4,32715.5,32090.6,30704.1,31411.3,31454.3,26880.5,26115.1,25627,24627.8,722302.5
12/03/2020,25158.2,25941.3,26225.3,,26204,26317.9,25938.7,26536,27636.6,29689.8,30463.8,31087.9,31632.9,32001.8,31617.9,30495.1,29593.5,28833.8,28312.7,28303,28615.4,24875.5,24574.9,24156.2,24053.5,668265.7
11/03/2020,23225.1,23403.9,23530.2,,23836.1,23908.1,24412.2,23071.9,24161.9,25633.4,25460.7,27478.9,27710.2,28419.9,28135.5,28168.6,27793.3,26772.4,25865.3,25718.3,25506.3,22563.2,22975.8,22271.9,23265.3,603288.4
10/03/2020,24089.4,24319.9,24989,,25729.8,26126.7,25520.9,26146.3,25626.1,27916.7,27720.7,27691,27607.3,27672.3,27657.8,27494,27549.9,28611.6,28972.6,27914.7,27859.7,26108.6,25640.6,24902.4,25681.1,639549.1
09/03/2020,22071.5,22375.1,22954.4,,23484.4,24618.6,25392.2,25727.6,27395.5,31466.5,31421.8,32110.9,32560.7,32482.6,32013.4,31453,31637.2,31284.1,30258.9,31239.6,29988.5,24712.4,23788.9,24834.9,24124,669396.7
08/03/2020,20565.8,20935,20805.7,,21202.6,21909.3,21877,21776.5,22129.3,22394.6,24914.4,26518.6,28084.7,28870.7,27961.6,25519.2,22368.5,21955.3,20862.2,21048.1,20357.7,19972.4,19761,20020.8,20040.8,541851.8
07/03/2020,18796.8,19702.9,19942.6,,20976.3,21665,21404.6,20564,19553.9,19935,20555.3,21225.8,21906.4,22951.6,23440.9,22498.6,22076,20844.9,21075.3,22657.6,21926.2,20554,21066.7,20119.2,21627.6,507067.2
06/03/2020,22280.6,23678.5,22980.6,,23059.2,23561.3,22447.6,21185.4,23633.6,25178.6,24993.7,25868.6,26395.7,27131.1,26719.1,26554.7,26829.3,26701.9,25173.8,25122.9,25506,21454.4,20564,19456.5,18656.7,575133.8
05/03/2020,18752.3,19276.2,19449.9,,19213.9,18689.8,19524.8,20963.7,21601.2,23415.3,23161.4,23964.9,24165.9,24311.7,23655.2,23286.6,22848,23286.4,23860.7,24682.1,24718.3,21506.8,20826.2,19174.7,19949,524285
04/03/2020,18042.4,19966.1,19281,,19898.3,20144.1,18731.1,20011.1,21058.8,23221.6,24079.9,25433.2,25848.2,26545.7,26552.3,25274.1,24537.5,24996.4,25443.9,25403.3,25728.1,21158.8,19848.6,19529.2,18479.8,539213.5
03/03/2020,20359.8,21603.2,22079.2,,22337.7,21503,20113.2,19899,21649.4,24449.2,26188.1,28763.2,30007.7,30095,29950.6,28204.9,26223.5,26147.4,26796.7,25559.9,24821.4,22322.2,20554.6,20412.3,18852.8,578894
02/03/2020,23255.9,23972.8,24356.1,,24336.7,24845.5,24099.4,21610,22866.4,25711.7,26644.3,28001.3,27746.5,26789.8,25816.6,26190.7,26199,25693.2,25198.6,25012,25212.5,21964.9,21305.6,21597,20878.8,589305.3
01/03/2020,27093.9,27388,27196.8,,28055.4,28156,27958.4,27204,27563.9,29147.5,31614.7,33870.9,36036.5,35991.3,34873.7,32104.1,29054.3,26565.9,24516.3,25542.4,24646.1,24072.8,24387.5,22976.4,23917.2,679934
29/02/2020,23124.1,23546.2,23585.9,,24209.8,24397.1,24290.6,24611.9,25073.8,25229.5,26040.9,27606.2,29397.9,30189.1,29632.5,28658,26926.9,25761,25598.9,26854.5,26731.1,25471.5,25286.1,25157.4,25940.6,623321.5
28/02/2020,23472.5,24003,24831.2,,25612.3,25094.4,24844.2,25126.4,27491.7,28887.4,29280.5,29928.3,30044.4,31039.7,31064.8,31270.7,31564.5,30695.3,29870.2,30246.1,29578.2,26702.5,25888.3,24930.1,26505.7,667972.4
27/02/2020,19481.9,21323.3,22143.2,,22743.9,22222.3,21848.3,23174,25127.3,26837.6,27047,27188.3,27921.2,28236.2,28283,28173.5,27972.5,27968.5,27746.2,27963.4,29319.1,23868.3,23408.5,22153.5,20888.7,603039.7
26/02/2020,21696.2,22575.2,23493.8,,24003.7,25141.4,24775.4,24972.4,25988.1,28239.2,28663.6,28565.4,29250.6,28789.2,28738.5,29015.3,28411.9,27687.1,27599.2,28656,28167.2,23799.7,23103.2,22790.4,21308.1,625430.8
25/02/2020,25415.4,25816.6,25637.2,,25938.6,25914.6,26025.9,27476.2,26374,28323.3,28228.2,29361.4,29559.1,29903.3,30601.5,30503.8,30533.1,29688.5,28784.7,28679.1,27558,24114.6,23233.9,22642.2,22210.6,652523.8
24/02/2020,25308.6,25048.9,25164.9,,24932.1,24643.6,24725.3,25517.3,27051.7,31361.6,31098.1,31597.2,31352.1,31206.8,30068.5,29856.3,29384.2,29320.1,29176.7,28860.5,27821.7,25855.2,25985.5,24489.4,25236.5,665062.8
