# 31/12/2013 04:19:26 PM : Block Values - EPEX Spot Intraday Trading - France
Delivery day,Hour from,Hour to,Volume Buy (MW),Volume Sell (MW),Low Price (EUR/MWh),High Price (EUR/MWh),Last Price (EUR/MWh),Time Stamp of Last Price,Index Price,Weighted Average Price
24/03/2013,20,21,100.0,100.0,80.00000,80.00000,80.00000,24/03/2013 14:44:00,,80.00000
24/03/2013,1,8,13.0,13.0,33.00000,33.00000,33.00000,23/03/2013 21:01:00,,33.00000
24/03/2013,15,24,235.0,235.0,66.00000,66.00000,66.00000,24/03/2013 04:09:00,,66.00000
24/03/2013,11,17,260.0,260.0,56.00000,56.00000,56.00000,23/03/2013 22:07:00,,56.00000
23/03/2013,21,24,300.0,300.0,51.00000,51.00000,51.00000,23/03/2013 07:51:00,,51.00000
23/03/2013,14,22,11.0,11.0,52.00000,52.00000,52.00000,23/03/2013 10:40:00,,52.00000
23/03/2013,21,23,200.0,200.0,53.50000,53.50000,53.50000,23/03/2013 10:34:00,,53.50000
22/03/2013,18,24,4.0,4.0,65.00000,65.00000,65.00000,22/03/2013 15:56:00,,65.00000
20/03/2013,21,24,100.0,100.0,70.00000,70.00000,70.00000,20/03/2013 17:22:00,,70.00000
19/03/2013,19,24,200.0,200.0,69.00000,69.00000,69.00000,19/03/2013 16:14:00,,69.00000
19/03/2013,14,24,14.0,14.0,66.00000,66.00000,66.00000,19/03/2013 10:22:00,,66.00000
18/03/2013,3,5,100.0,100.0,33.00000,33.00000,33.00000,17/03/2013 20:26:00,,33.00000
18/03/2013,5,6,100.0,100.0,37.00000,37.00000,37.00000,17/03/2013 21:39:00,,37.00000
17/03/2013,1,2,100.0,100.0,40.00000,40.00000,40.00000,16/03/2013 20:56:00,,40.00000
17/03/2013,8,9,150.0,150.0,30.00000,30.00000,30.00000,17/03/2013 03:58:00,,30.00000
16/03/2013,1,6,100.0,100.0,58.00000,58.00000,58.00000,15/03/2013 21:48:00,,58.00000
15/03/2013,19,23,350.0,350.0,65.00000,70.00000,65.00000,15/03/2013 13:34:00,,68.85714
15/03/2013,8,9,50.0,50.0,90.00000,90.00000,90.00000,15/03/2013 03:16:00,,90.00000
15/03/2013,3,7,40.0,40.0,56.00000,56.00000,56.00000,14/03/2013 21:44:00,,56.00000
14/03/2013,14,17,10.0,10.0,57.75000,57.75000,57.75000,14/03/2013 11:37:00,,57.75000
14/03/2013,1,24,5.0,5.0,72.00000,72.00000,72.00000,13/03/2013 18:14:00,,72.00000
14/03/2013,1,6,100.0,100.0,63.00000,63.00000,63.00000,13/03/2013 20:44:00,,63.00000
12/03/2013,15,24,120.0,120.0,71.00000,71.00000,71.00000,12/03/2013 10:44:00,,71.00000
12/03/2013,8,24,53.0,53.0,70.00000,70.00000,70.00000,12/03/2013 05:26:00,,70.00000
12/03/2013,9,10,150.0,150.0,69.00000,71.50000,69.00000,12/03/2013 05:28:00,,70.66667
12/03/2013,13,14,150.0,150.0,71.00000,74.00000,71.00000,12/03/2013 10:46:00,,72.60000
11/03/2013,1,4,126.0,126.0,17.50000,17.50000,17.50000,10/03/2013 21:39:00,,17.50000
10/03/2013,3,7,66.0,66.0,28.00000,28.00000,28.00000,09/03/2013 23:38:00,,28.00000
09/03/2013,12,15,200.0,200.0,41.00000,41.00000,41.00000,09/03/2013 09:11:00,,41.00000
09/03/2013,23,24,150.0,150.0,45.00000,45.00000,45.00000,09/03/2013 10:34:00,,45.00000
08/03/2013,12,24,44.0,44.0,42.00000,42.00000,42.00000,08/03/2013 09:13:00,,42.00000
08/03/2013,10,13,111.0,111.0,50.00000,53.00000,50.00000,08/03/2013 07:25:00,,51.64865
08/03/2013,20,24,150.0,150.0,37.00000,37.00000,37.00000,08/03/2013 15:39:00,,37.00000
08/03/2013,21,24,200.0,200.0,33.00000,33.00000,33.00000,08/03/2013 17:19:00,,33.00000
07/03/2013,11,12,50.0,50.0,60.00000,60.00000,60.00000,07/03/2013 08:02:00,,60.00000
07/03/2013,1,2,64.0,64.0,33.00000,33.00000,33.00000,06/03/2013 20:39:00,,33.00000
06/03/2013,9,20,256.0,256.0,70.00000,70.00000,70.00000,05/03/2013 21:54:00,,70.00000
05/03/2013,19,20,360.0,360.0,79.00000,79.00000,79.00000,05/03/2013 16:25:00,,79.00000
04/03/2013,14,24,9.0,9.0,56.00000,56.00000,56.00000,04/03/2013 11:04:00,,56.00000
04/03/2013,1,10,50.0,50.0,60.00000,60.00000,60.00000,03/03/2013 21:10:00,,60.00000
04/03/2013,11,24,50.0,50.0,66.00000,66.00000,66.00000,04/03/2013 00:25:00,,66.00000
04/03/2013,13,24,16.0,16.0,53.00000,53.00000,53.00000,04/03/2013 10:31:00,,53.00000
01/03/2013,21,24,200.0,200.0,70.00000,75.00000,70.00000,01/03/2013 17:14:00,,72.50000
01/03/2013,8,11,46.0,46.0,100.00000,100.00000,100.00000,01/03/2013 03:58:00,,100.00000
01/03/2013,23,24,100.0,100.0,70.00000,70.00000,70.00000,01/03/2013 17:13:00,,70.00000
01/03/2013,1,24,7.0,7.0,60.00000,69.00000,60.00000,28/02/2013 18:05:00,,65.85714
27/02/2013,1,3,75.0,75.0,55.00000,55.00000,55.00000,26/02/2013 20:36:00,,55.00000
26/02/2013,8,23,400.0,400.0,74.00000,74.00000,74.00000,25/02/2013 21:31:00,,74.00000
26/02/2013,21,24,10.0,20.0,55.00000,60.00000,60.00000,26/02/2013 12:33:00,,57.50000
25/02/2013,19,20,50.0,50.0,135.00000,135.00000,135.00000,25/02/2013 13:43:00,,135.00000
24/02/2013,16,24,100.0,100.0,75.00000,75.00000,75.00000,24/02/2013 11:42:00,,75.00000
23/02/2013,5,7,25.0,25.0,58.00000,58.00000,58.00000,23/02/2013 02:10:00,,58.00000
23/02/2013,16,17,25.0,25.0,67.00000,67.00000,67.00000,23/02/2013 09:15:00,,67.00000
23/02/2013,19,20,84.0,84.0,110.00000,110.00000,110.00000,22/02/2013 19:45:00,,110.00000
23/02/2013,8,15,30.0,30.0,66.00000,66.00000,66.00000,23/02/2013 02:20:00,,66.00000
22/02/2013,23,24,47.0,47.0,90.00000,90.00000,90.00000,22/02/2013 20:28:00,,90.00000
20/02/2013,13,20,800.0,800.0,57.50000,60.87000,60.87000,20/02/2013 10:41:00,,59.18500
20/02/2013,14,17,200.0,200.0,50.00000,52.00000,50.00000,20/02/2013 11:43:00,,51.00000
20/02/2013,3,6,15.0,15.0,47.00000,47.00000,47.00000,20/02/2013 00:11:00,,47.00000
20/02/2013,11,20,8.0,8.0,63.00000,63.00000,63.00000,20/02/2013 08:47:00,,63.00000
19/02/2013,4,7,50.0,50.0,46.30000,46.30000,46.30000,18/02/2013 22:46:00,,46.30000
19/02/2013,22,24,100.0,100.0,58.00000,58.00000,58.00000,19/02/2013 19:39:00,,58.00000
15/02/2013,20,22,12.0,12.0,61.25000,61.25000,61.25000,15/02/2013 16:59:00,,61.25000
15/02/2013,15,17,50.0,50.0,55.00000,55.00000,55.00000,15/02/2013 09:56:00,,55.00000
14/02/2013,1,24,50.0,50.0,60.00000,60.00000,60.00000,13/02/2013 22:59:00,,60.00000
13/02/2013,12,14,30.0,30.0,66.75000,66.75000,66.75000,13/02/2013 09:18:00,,66.75000
12/02/2013,16,18,75.0,75.0,62.00000,62.00000,62.00000,12/02/2013 12:35:00,,62.00000
11/02/2013,7,23,100.0,100.0,64.70000,64.70000,64.70000,11/02/2013 04:43:00,,64.70000
11/02/2013,23,24,50.0,50.0,53.00000,53.00000,53.00000,11/02/2013 16:45:00,,53.00000
11/02/2013,15,17,25.0,25.0,61.00000,61.00000,61.00000,11/02/2013 11:38:00,,61.00000
11/02/2013,14,24,2.0,2.0,60.00000,60.00000,60.00000,11/02/2013 11:44:00,,60.00000
10/02/2013,15,24,50.0,50.0,43.00000,43.00000,43.00000,10/02/2013 12:03:00,,43.00000
09/02/2013,22,23,30.0,30.0,52.00000,52.00000,52.00000,09/02/2013 19:38:00,,52.00000
09/02/2013,21,24,138.0,138.0,50.00000,65.00000,50.00000,09/02/2013 18:40:00,,52.13768
08/02/2013,1,24,2.0,2.0,55.00000,55.00000,55.00000,07/02/2013 22:22:00,,55.00000
07/02/2013,22,24,2.0,2.0,55.00000,55.00000,55.00000,07/02/2013 18:48:00,,55.00000
06/02/2013,23,24,240.0,240.0,55.00000,57.50000,55.00000,06/02/2013 17:21:00,,56.25000
06/02/2013,8,10,90.0,90.0,66.00000,66.00000,66.00000,05/02/2013 16:51:00,,66.00000
05/02/2013,1,12,3.0,3.0,48.00000,48.00000,48.00000,04/02/2013 18:12:00,,48.00000
05/02/2013,17,19,50.0,50.0,57.00000,57.00000,57.00000,05/02/2013 10:52:00,,57.00000
05/02/2013,16,21,60.0,60.0,56.00000,56.00000,56.00000,05/02/2013 10:53:00,,56.00000
05/02/2013,20,24,15.0,15.0,60.00000,60.00000,60.00000,05/02/2013 17:39:00,,60.00000
05/02/2013,21,24,50.0,50.0,61.50000,61.50000,61.50000,05/02/2013 14:24:00,,61.50000
04/02/2013,20,24,12.0,12.0,56.00000,56.00000,56.00000,04/02/2013 17:09:00,,56.00000
03/02/2013,20,24,25.0,25.0,48.00000,48.00000,48.00000,03/02/2013 16:56:00,,48.00000
03/02/2013,16,18,100.0,100.0,28.00000,28.00000,28.00000,03/02/2013 12:32:00,,28.00000
02/02/2013,10,18,75.0,75.0,34.00000,34.00000,34.00000,02/02/2013 07:56:00,,34.00000
02/02/2013,1,24,7.0,7.0,32.00000,32.00000,32.00000,01/02/2013 19:09:00,,32.00000
31/01/2013,4,5,26.0,26.0,16.00000,16.00000,16.00000,30/01/2013 21:32:00,,16.00000
28/01/2013,19,20,40.0,40.0,61.00000,61.00000,61.00000,28/01/2013 10:41:00,,61.00000
28/01/2013,1,6,50.0,50.0,36.00000,36.00000,36.00000,27/01/2013 21:38:00,,36.00000
28/01/2013,9,20,25.0,25.0,60.00000,60.00000,60.00000,27/01/2013 21:38:00,,60.00000
26/01/2013,19,21,1.0,1.0,70.00000,70.00000,70.00000,26/01/2013 16:39:00,,70.00000
25/01/2013,18,24,5.0,5.0,57.00000,57.00000,57.00000,25/01/2013 15:48:00,,57.00000
24/01/2013,4,5,25.0,25.0,46.00000,46.00000,46.00000,23/01/2013 20:29:00,,46.00000
24/01/2013,1,2,150.0,150.0,51.00000,51.00000,51.00000,23/01/2013 17:14:00,,51.00000
23/01/2013,1,4,150.0,150.0,50.00000,50.00000,50.00000,22/01/2013 22:38:00,,50.00000
21/01/2013,16,20,2.0,2.0,70.00000,70.00000,70.00000,21/01/2013 13:24:00,,70.00000
19/01/2013,19,20,75.0,75.0,67.50000,67.50000,67.50000,19/01/2013 15:48:00,,67.50000
18/01/2013,18,20,50.0,50.0,77.00000,77.00000,77.00000,18/01/2013 13:33:00,,77.00000
17/01/2013,15,18,20.0,20.0,64.00000,64.00000,64.00000,17/01/2013 12:28:00,,64.00000
17/01/2013,10,22,2.0,2.0,66.00000,66.00000,66.00000,17/01/2013 07:45:00,,66.00000
17/01/2013,1,24,75.0,75.0,73.00000,73.00000,73.00000,16/01/2013 20:46:00,,73.00000
15/01/2013,11,15,200.0,100.0,78.00000,80.00000,78.00000,15/01/2013 08:52:00,,79.33333
15/01/2013,22,24,50.0,50.0,60.00000,60.00000,60.00000,15/01/2013 12:12:00,,60.00000
12/01/2013,21,24,7.0,7.0,49.00000,49.00000,49.00000,12/01/2013 16:23:00,,49.00000
11/01/2013,13,18,50.0,50.0,70.00000,70.00000,70.00000,11/01/2013 08:55:00,,70.00000
11/01/2013,13,17,100.0,100.0,69.00000,69.00000,69.00000,11/01/2013 08:59:00,,69.00000
11/01/2013,13,15,150.0,150.0,65.00000,65.00000,65.00000,11/01/2013 10:42:00,,65.00000
11/01/2013,8,13,400.0,400.0,72.00000,74.00000,74.00000,11/01/2013 05:45:00,,73.00000
11/01/2013,23,24,600.0,600.0,54.50000,54.50000,54.50000,11/01/2013 17:41:00,,54.50000
11/01/2013,21,22,300.0,300.0,59.00000,59.00000,59.00000,11/01/2013 16:34:00,,59.00000
11/01/2013,17,22,100.0,100.0,67.50000,67.50000,67.50000,11/01/2013 10:55:00,,67.50000
11/01/2013,12,15,100.0,100.0,75.00000,75.00000,75.00000,11/01/2013 08:04:00,,75.00000
09/01/2013,19,24,400.0,400.0,68.00000,68.00000,68.00000,09/01/2013 11:38:00,,68.00000
09/01/2013,12,16,300.0,300.0,70.00000,70.00000,70.00000,09/01/2013 09:33:00,,70.00000
09/01/2013,17,24,200.0,200.0,69.50000,69.50000,69.50000,09/01/2013 13:44:00,,69.50000
08/01/2013,23,24,300.0,300.0,65.00000,65.00000,65.00000,08/01/2013 20:43:00,,65.00000
05/01/2013,21,24,50.0,80.0,37.50000,41.50000,38.00000,05/01/2013 16:17:00,,39.23077
04/01/2013,10,18,50.0,50.0,52.00000,52.00000,52.00000,04/01/2013 07:36:00,,52.00000
04/01/2013,14,24,200.0,200.0,45.00000,45.00000,45.00000,04/01/2013 08:54:00,,45.00000
04/01/2013,4,6,125.0,125.0,20.00000,20.00000,20.00000,03/01/2013 20:51:00,,20.00000
03/01/2013,17,24,13.0,13.0,55.00000,55.00000,55.00000,03/01/2013 09:34:00,,55.00000
03/01/2013,22,24,50.0,50.0,40.00000,40.00000,40.00000,03/01/2013 12:12:00,,40.00000
03/01/2013,12,16,25.0,25.0,52.50000,52.50000,52.50000,03/01/2013 09:33:00,,52.50000
03/01/2013,12,17,100.0,100.0,51.00000,51.00000,51.00000,03/01/2013 08:57:00,,51.00000
03/01/2013,13,16,75.0,75.0,51.50000,52.00000,51.50000,03/01/2013 09:48:00,,51.83333
02/01/2013,12,15,100.0,100.0,43.00000,43.00000,43.00000,02/01/2013 07:34:00,,43.00000
